"","timp","frecventa","tip","Day_night"
"291",2000-12-26,0,"MOD11A1","Night"
"292",2000-12-27,100,"MOD11A1","Night"
"293",2000-12-28,0,"MOD11A1","Night"
"294",2000-12-29,84.8484848484848,"MOD11A1","Night"
"295",2000-12-30,100,"MOD11A1","Night"
"296",2000-12-31,100,"MOD11A1","Night"
"297",2001-01-01,100,"MOD11A1","Night"
"298",2001-01-02,100,"MOD11A1","Night"
"299",2001-01-03,100,"MOD11A1","Night"
"300",2001-01-04,51.5151515151515,"MOD11A1","Night"
"301",2001-01-05,100,"MOD11A1","Night"
"302",2001-01-06,100,"MOD11A1","Night"
"303",2001-01-07,68.1818181818182,"MOD11A1","Night"
"304",2001-01-08,100,"MOD11A1","Night"
"305",2001-01-09,100,"MOD11A1","Night"
"306",2001-01-10,0,"MOD11A1","Night"
"307",2001-01-11,100,"MOD11A1","Night"
"308",2001-01-12,0,"MOD11A1","Night"
"309",2001-01-13,100,"MOD11A1","Night"
"310",2001-01-14,0,"MOD11A1","Night"
"311",2001-01-15,100,"MOD11A1","Night"
"312",2001-01-16,100,"MOD11A1","Night"
"313",2001-01-17,100,"MOD11A1","Night"
"314",2001-01-18,100,"MOD11A1","Night"
"315",2001-01-19,100,"MOD11A1","Night"
"316",2001-01-20,100,"MOD11A1","Night"
"317",2001-01-21,100,"MOD11A1","Night"
"318",2001-01-22,100,"MOD11A1","Night"
"319",2001-01-23,65.1515151515152,"MOD11A1","Night"
"320",2001-01-24,89.3939393939394,"MOD11A1","Night"
"321",2001-01-25,100,"MOD11A1","Night"
"322",2001-01-26,100,"MOD11A1","Night"
"323",2001-01-27,0,"MOD11A1","Night"
"324",2001-01-28,0,"MOD11A1","Night"
"325",2001-01-29,56.0606060606061,"MOD11A1","Night"
"326",2001-01-30,100,"MOD11A1","Night"
"327",2001-01-31,98.4848484848485,"MOD11A1","Night"
"328",2001-02-01,100,"MOD11A1","Night"
"329",2001-02-02,100,"MOD11A1","Night"
"330",2001-02-03,0,"MOD11A1","Night"
"331",2001-02-04,100,"MOD11A1","Night"
"332",2001-02-05,100,"MOD11A1","Night"
"333",2001-02-06,100,"MOD11A1","Night"
"334",2001-02-07,100,"MOD11A1","Night"
"335",2001-02-08,100,"MOD11A1","Night"
"336",2001-02-09,0,"MOD11A1","Night"
"337",2001-02-10,4.54545454545455,"MOD11A1","Night"
"338",2001-02-11,100,"MOD11A1","Night"
"339",2001-02-12,42.4242424242424,"MOD11A1","Night"
"340",2001-02-13,100,"MOD11A1","Night"
"341",2001-02-14,100,"MOD11A1","Night"
"342",2001-02-15,100,"MOD11A1","Night"
"343",2001-02-16,0,"MOD11A1","Night"
"344",2001-02-17,100,"MOD11A1","Night"
"345",2001-02-18,100,"MOD11A1","Night"
"346",2001-02-19,96.969696969697,"MOD11A1","Night"
