"","timp","frecventa","tip","Day_night"
"425",2003-09-11,100,"MYD11A1","Night"
"426",2003-09-12,100,"MYD11A1","Night"
"427",2003-09-13,100,"MYD11A1","Night"
"428",2003-09-14,96.1279461279461,"MYD11A1","Night"
"429",2003-09-15,100,"MYD11A1","Night"
"430",2003-09-16,0.673400673400673,"MYD11A1","Night"
"431",2003-09-17,0.841750841750842,"MYD11A1","Night"
"432",2003-09-18,45.6228956228956,"MYD11A1","Night"
"433",2003-09-19,0,"MYD11A1","Night"
"434",2003-09-20,0,"MYD11A1","Night"
"435",2003-09-21,0,"MYD11A1","Night"
"436",2003-09-22,0,"MYD11A1","Night"
"437",2003-09-23,0,"MYD11A1","Night"
"438",2003-09-24,0.673400673400673,"MYD11A1","Night"
"439",2003-09-25,100,"MYD11A1","Night"
"440",2003-09-26,0.336700336700337,"MYD11A1","Night"
"441",2003-09-27,49.3265993265993,"MYD11A1","Night"
"442",2003-09-28,0,"MYD11A1","Night"
"443",2003-09-29,0.336700336700337,"MYD11A1","Night"
"444",2003-09-30,70.5387205387205,"MYD11A1","Night"
"445",2003-10-01,100,"MYD11A1","Night"
"446",2003-10-02,100,"MYD11A1","Night"
"447",2003-10-03,0,"MYD11A1","Night"
"448",2003-10-04,100,"MYD11A1","Night"
"449",2003-10-05,93.4343434343434,"MYD11A1","Night"
"450",2003-10-06,100,"MYD11A1","Night"
"451",2003-10-07,94.7811447811448,"MYD11A1","Night"
"452",2003-10-08,100,"MYD11A1","Night"
"453",2003-10-09,100,"MYD11A1","Night"
"454",2003-10-10,100,"MYD11A1","Night"
"455",2003-10-11,100,"MYD11A1","Night"
"456",2003-10-12,11.1111111111111,"MYD11A1","Night"
"457",2003-10-13,82.4915824915825,"MYD11A1","Night"
"458",2003-10-14,1.17845117845118,"MYD11A1","Night"
"459",2003-10-15,8.75420875420875,"MYD11A1","Night"
"460",2003-10-16,96.4646464646465,"MYD11A1","Night"
"461",2003-10-17,100,"MYD11A1","Night"
"462",2003-10-18,100,"MYD11A1","Night"
"463",2003-10-19,0.336700336700337,"MYD11A1","Night"
"464",2003-10-20,100,"MYD11A1","Night"
"465",2003-10-21,54.3771043771044,"MYD11A1","Night"
"466",2003-10-22,84.6801346801347,"MYD11A1","Night"
"467",2003-10-23,100,"MYD11A1","Night"
"468",2003-10-24,89.7306397306397,"MYD11A1","Night"
"469",2003-10-25,99.3265993265993,"MYD11A1","Night"
"470",2003-10-26,8.92255892255892,"MYD11A1","Night"
"471",2003-10-27,100,"MYD11A1","Night"
"472",2003-10-28,0,"MYD11A1","Night"
"473",2003-10-29,0,"MYD11A1","Night"
"474",2003-10-30,1.17845117845118,"MYD11A1","Night"
"475",2003-10-31,100,"MYD11A1","Night"
"476",2003-11-01,0,"MYD11A1","Night"
"477",2003-11-02,100,"MYD11A1","Night"
"478",2003-11-03,100,"MYD11A1","Night"
"479",2003-11-04,35.016835016835,"MYD11A1","Night"
"480",2003-11-05,75.9259259259259,"MYD11A1","Night"
"481",2003-11-06,97.3063973063973,"MYD11A1","Night"
"482",2003-11-07,100,"MYD11A1","Night"
"483",2003-11-08,55.3872053872054,"MYD11A1","Night"
"484",2003-11-09,100,"MYD11A1","Night"
"485",2003-11-10,92.2558922558922,"MYD11A1","Night"
"486",2003-11-11,88.7205387205387,"MYD11A1","Night"
"487",2003-11-12,100,"MYD11A1","Night"
"488",2003-11-13,0,"MYD11A1","Night"
"489",2003-11-14,0.336700336700337,"MYD11A1","Night"
"490",2003-11-15,76.2626262626263,"MYD11A1","Night"
"491",2003-11-16,100,"MYD11A1","Night"
"492",2003-11-17,92.9292929292929,"MYD11A1","Night"
"493",2003-11-18,82.8282828282828,"MYD11A1","Night"
"494",2003-11-19,100,"MYD11A1","Night"
"495",2003-11-20,13.6363636363636,"MYD11A1","Night"
"496",2003-11-21,94.4444444444444,"MYD11A1","Night"
"497",2003-11-22,0,"MYD11A1","Night"
"498",2003-11-23,0,"MYD11A1","Night"
"499",2003-11-24,91.7508417508417,"MYD11A1","Night"
"500",2003-11-25,100,"MYD11A1","Night"
"501",2003-11-26,100,"MYD11A1","Night"
